JayID,Sex,AgeKnown,NatalNest,FldgDate,LastObsDate,USFWBand,Difference,ClutchNum
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-PBC,F,Y,SCOB002,5/6/2000,4/11/2001,1513-50740,340,1
-WPC,F,Y,ANNI002,5/10/2000,8/10/2000,1513-50741,92,1
-WPC,F,Y,ANNI002,5/10/2000,8/10/2000,1513-50741,92,1
-RPC,F,Y,ANNI002,5/10/2000,12/12/2005,1513-50742,2042,1
-RPC,F,Y,ANNI002,5/10/2000,12/12/2005,1513-50742,2042,1
-RPC,F,Y,ANNI002,5/10/2000,12/12/2005,1513-50742,2042,1
-RPC,F,Y,ANNI002,5/10/2000,12/12/2005,1513-50742,2042,1
-RPC,F,Y,ANNI002,5/10/2000,12/12/2005,1513-50742,2042,1
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-GPC,F,Y,POWL002,5/11/2000,10/11/2000,1513-50743,153,2
-YPC,M,Y,POWL002,5/11/2000,7/17/2000,1513-50744,67,2
-YPC,M,Y,POWL002,5/11/2000,7/17/2000,1513-50744,67,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-PPC,M,Y,POWL002,5/11/2000,7/14/2005,1513-50746,1890,2
-WnC,M,Y,SCOP002,5/11/2000,5/11/2000,1513-50748,0,1
-RnC,M,Y,SCOP002,5/11/2000,5/12/2000,1513-50749,1,1
-LnC,F,Y,WCPR002,5/11/2000,5/11/2000,1513-50750,0,1
-FBC,F,Y,WCPR002,5/11/2000,4/11/2001,1513-50751,335,1
-FBC,F,Y,WCPR002,5/11/2000,4/11/2001,1513-50751,335,1
-AnC,M,Y,WCPR002,5/11/2000,5/12/2000,1513-50752,1,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-GOC,M,Y,MITA001,5/10/2000,6/14/2001,1513-50753,400,1
-YOC,M,Y,MITA001,5/10/2000,6/26/2000,1513-50754,47,1
-YOC,M,Y,MITA001,5/10/2000,6/26/2000,1513-50754,47,1
-BOC,M,Y,MITA001,5/10/2000,6/26/2000,1513-50755,47,1
-BOC,M,Y,MITA001,5/10/2000,6/26/2000,1513-50755,47,1
-BOC,M,Y,MITA001,5/10/2000,6/26/2000,1513-50755,47,1
-OPC,F,Y,KETH001,5/13/2000,8/10/2000,1513-50756,89,1
-OPC,F,Y,KETH001,5/13/2000,8/10/2000,1513-50756,89,1
-LPC,M,Y,KETH001,5/13/2000,6/14/2001,1513-50757,397,1
-LPC,M,Y,KETH001,5/13/2000,6/14/2001,1513-50757,397,1
-FnC,F,Y,COPS001,5/18/2000,5/24/2000,1513-50760,6,1
-APC,F,Y,COPS001,5/18/2000,10/11/2000,1513-50761,146,1
-APC,F,Y,COPS001,5/18/2000,10/11/2000,1513-50761,146,1
-LnC,M,Y,ELIN004,6/1/2000,6/27/2000,1513-50764,26,2
-FnC,M,Y,ELIN004,6/1/2000,6/15/2000,1513-50765,14,2
-AnC,F,Y,ELIN004,6/1/2000,7/3/2000,1513-50766,32,2
-WnC,F,Y,N18E003,6/2/2000,6/2/2000,1513-50775,0,2
-RnC,M,Y,N18E003,6/2/2000,6/2/2000,1513-50776,0,2
-GnC,M,Y,N18E003,6/2/2000,6/8/2000,1513-50777,6,2
-YnC,M,Y,N18E003,6/2/2000,6/2/2000,1513-50778,0,2
-BFC,F,Y,MIDR004,6/9/2000,4/11/2003,1513-50779,1036,2
-BFC,F,Y,MIDR004,6/9/2000,4/11/2003,1513-50779,1036,2
-BFC,F,Y,MIDR004,6/9/2000,4/11/2003,1513-50779,1036,2
-BFC,F,Y,MIDR004,6/9/2000,4/11/2003,1513-50779,1036,2
-PnC,M,Y,MIDR004,6/9/2000,6/9/2000,1513-50780,0,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-OfHC,F,Y,MIDR004,6/9/2000,3/13/2013,1513-50781,4660,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-LRC,F,Y,NMIT003,6/14/2000,8/9/2001,1513-50782,421,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-FRC,F,Y,NMIT003,6/14/2000,2/10/2003,1513-50783,971,2
-AnC,M,Y,NMIT003,6/14/2000,7/17/2000,1513-50784,33,2
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
-LAC,F,Y,POLA001,4/30/2000,5/14/2001,1513-50785,379,1
AB-C,F,Y,LINX992,5/20/1999,4/12/2005,1513-50786,2154,2
-ORC,M,Y,MCBY001,4/30/2000,5/13/2002,1513-50792,743,1
WWC-,F,Y,PMPN011,4/13/2001,7/12/2001,1513-50800,90,1
WWC-,F,Y,PMPN011,4/13/2001,7/12/2001,1513-50800,90,1
RWC-,F,Y,PMPN011,4/13/2001,7/12/2001,1513-50901,90,1
RWC-,F,Y,PMPN011,4/13/2001,7/12/2001,1513-50901,90,1
GnC-,F,Y,SWSE011,4/17/2001,5/17/2001,1513-50902,30,1
YWC-,M,Y,SWSE011,4/17/2001,7/12/2001,1513-50903,86,1
YWC-,M,Y,SWSE011,4/17/2001,7/12/2001,1513-50903,86,1
YWC-,M,Y,SWSE011,4/17/2001,7/12/2001,1513-50903,86,1
BWC-,M,Y,SWSE011,4/17/2001,11/18/2009,1513-50904,3137,1
BWC-,M,Y,SWSE011,4/17/2001,11/18/2009,1513-50904,3137,1
BWC-,M,Y,SWSE011,4/17/2001,11/18/2009,1513-50904,3137,1
OnC-,M,Y,ASPH011,4/22/2001,4/24/2001,1513-50907,2,1
LnC-,M,Y,ASPH011,4/22/2001,4/24/2001,1513-50908,2,1
PnC-,M,Y,SCRP011,4/29/2001,4/29/2001,1513-50910,0,1
OnC-,F,Y,SCRP011,4/29/2001,5/14/2001,1513-50911,15,1
LRC-,F,Y,SCRP011,4/29/2001,8/13/2002,1513-50912,471,1
LRC-,F,Y,SCRP011,4/29/2001,8/13/2002,1513-50912,471,1
LRC-,F,Y,SCRP011,4/29/2001,8/13/2002,1513-50912,471,1
FRC-,M,Y,SCRP011,4/29/2001,1/14/2002,1513-50913,260,1
FRC-,M,Y,SCRP011,4/29/2001,1/14/2002,1513-50913,260,1
WnC-,F,Y,SFLA011,5/1/2001,6/7/2001,1513-50914,37,1
RnC-,F,Y,SFLA011,5/1/2001,5/15/2001,1513-50915,14,1
FWC-,F,Y,JERE011,4/29/2001,9/12/2005,1513-50918,1597,1
FWC-,F,Y,JERE011,4/29/2001,9/12/2005,1513-50918,1597,1
FWC-,F,Y,JERE011,4/29/2001,9/12/2005,1513-50918,1597,1
AWC-,F,Y,JERE011,4/29/2001,7/12/2001,1513-50919,74,1
AWC-,F,Y,JERE011,4/29/2001,7/12/2001,1513-50919,74,1
ARC-,F,Y,LINX011,4/29/2001,7/12/2001,1513-50920,74,1
ARC-,F,Y,LINX011,4/29/2001,7/12/2001,1513-50920,74,1
WGC-,F,Y,SFLS011,4/28/2001,7/12/2001,1513-50921,75,1
WGC-,F,Y,SFLS011,4/28/2001,7/12/2001,1513-50921,75,1
WGC-,F,Y,SFLS011,4/28/2001,7/12/2001,1513-50921,75,1
RGC-,M,Y,SFLS011,4/28/2001,10/10/2001,1513-50922,165,1
RGC-,M,Y,SFLS011,4/28/2001,10/10/2001,1513-50922,165,1
PGC-,F,Y,ANNI011,5/3/2001,5/13/2002,1513-50926,375,1
PGC-,F,Y,ANNI011,5/3/2001,5/13/2002,1513-50926,375,1
OGC-,M,Y,ANNI011,5/3/2001,12/10/2002,1513-50927,586,1
OGC-,M,Y,ANNI011,5/3/2001,12/10/2002,1513-50927,586,1
FnC-,M,Y,SORA011,5/2/2001,5/3/2001,1513-50929,1,1
AnC-,F,Y,SORA011,5/2/2001,5/3/2001,1513-50930,1,1
WBC-,M,Y,MERL011,5/2/2001,9/11/2006,1513-50931,1958,1
WBC-,M,Y,MERL011,5/2/2001,9/11/2006,1513-50931,1958,1
WBC-,M,Y,MERL011,5/2/2001,9/11/2006,1513-50931,1958,1
RBC-,M,Y,MERL011,5/2/2001,10/10/2001,1513-50932,161,1
RBC-,M,Y,MERL011,5/2/2001,10/10/2001,1513-50932,161,1
GnC-,M,Y,MERL011,5/2/2001,5/2/2001,1513-50933,0,1
LnC-,M,Y,CACT011,5/2/2001,5/2/2001,1513-50936,0,1
OBC-,M,Y,CACT011,5/2/2001,6/13/2002,1513-50937,407,1
OBC-,M,Y,CACT011,5/2/2001,6/13/2002,1513-50937,407,1
PBC-,F,Y,CACT011,5/2/2001,7/17/2009,1513-50938,2998,1
PBC-,F,Y,CACT011,5/2/2001,7/17/2009,1513-50938,2998,1
PBC-,F,Y,CACT011,5/2/2001,7/17/2009,1513-50938,2998,1
YPC-,M,Y,WAHO011,5/10/2001,6/13/2007,1513-50942,2225,1
YPC-,M,Y,WAHO011,5/10/2001,6/13/2007,1513-50942,2225,1
YPC-,M,Y,WAHO011,5/10/2001,6/13/2007,1513-50942,2225,1
BnC-,M,Y,PLAZ011,5/11/2001,5/26/2001,1513-50943,15,1
FnC-,F,Y,DICE012,5/14/2001,5/14/2001,1513-50951,0,2
AnC-,M,Y,DICE012,5/14/2001,5/14/2001,1513-50952,0,2
AnC-,M,Y,PUMP012,5/16/2001,5/19/2001,1513-50958,3,2
PnC-,F,Y,RUSS011,5/17/2001,5/25/2001,1513-50959,8,1
OnC-,M,Y,RUSS011,5/17/2001,5/25/2001,1513-50960,8,1
LLC-,F,Y,RUSS011,5/17/2001,8/9/2001,1513-50961,84,1
LLC-,F,Y,RUSS011,5/17/2001,8/9/2001,1513-50961,84,1
WLC-,F,Y,NMIT011,5/19/2001,9/10/2002,1513-50962,479,1
WLC-,F,Y,NMIT011,5/19/2001,9/10/2002,1513-50962,479,1
WLC-,F,Y,NMIT011,5/19/2001,9/10/2002,1513-50962,479,1
RLC-,M,Y,NMIT011,5/19/2001,9/10/2002,1513-50963,479,1
RLC-,M,Y,NMIT011,5/19/2001,9/10/2002,1513-50963,479,1
GLC-,M,Y,NMIT011,5/19/2001,8/9/2001,1513-50964,82,1
GLC-,M,Y,NMIT011,5/19/2001,8/9/2001,1513-50964,82,1
WRC-,M,Y,SCOB011,5/19/2001,7/2/2001,1513-50971,44,1
WRC-,M,Y,SCOB011,5/19/2001,7/2/2001,1513-50971,44,1
RnC-,M,Y,SCOB011,5/19/2001,5/19/2001,1513-50972,0,1
GnC-,F,Y,SCOB011,5/19/2001,6/19/2001,1513-50973,31,1
LBC-,F,Y,XRDS012,5/24/2001,5/13/2002,1513-50974,354,2
LBC-,F,Y,XRDS012,5/24/2001,5/13/2002,1513-50974,354,2
FBC-,M,Y,XRDS012,5/24/2001,6/11/2003,1513-50975,748,2
FBC-,M,Y,XRDS012,5/24/2001,6/11/2003,1513-50975,748,2
FBC-,M,Y,XRDS012,5/24/2001,6/11/2003,1513-50975,748,2
ABC-,M,Y,XRDS012,5/24/2001,7/11/2003,1513-50976,778,2
ABC-,M,Y,XRDS012,5/24/2001,7/11/2003,1513-50976,778,2
LnC-,M,Y,NWES011,5/25/2001,6/29/2001,1513-50977,35,1
FnC-,F,Y,NWES011,5/25/2001,6/14/2001,1513-50978,20,1
AnC-,F,Y,NWES011,5/25/2001,5/27/2001,1513-50979,2,1
BRC-,F,Y,CHOP013,5/25/2001,5/13/2013,1513-50980,4371,2
BRC-,F,Y,CHOP013,5/25/2001,5/13/2013,1513-50980,4371,2
BRC-,F,Y,CHOP013,5/25/2001,5/13/2013,1513-50980,4371,2
BRC-,F,Y,CHOP013,5/25/2001,5/13/2013,1513-50980,4371,2
BRC-,F,Y,CHOP013,5/25/2001,5/13/2013,1513-50980,4371,2
PRC-,M,Y,CHOP013,5/25/2001,1/13/2005,1513-50981,1329,2
PRC-,M,Y,CHOP013,5/25/2001,1/13/2005,1513-50981,1329,2
ORC-,M,Y,CHOP013,5/25/2001,7/11/2008,1513-50982,2604,2
ORC-,M,Y,CHOP013,5/25/2001,7/11/2008,1513-50982,2604,2
ORC-,M,Y,CHOP013,5/25/2001,7/11/2008,1513-50982,2604,2
ORC-,M,Y,CHOP013,5/25/2001,7/11/2008,1513-50982,2604,2
ORC-,M,Y,CHOP013,5/25/2001,7/11/2008,1513-50982,2604,2
ORC-,M,Y,CHOP013,5/25/2001,7/11/2008,1513-50982,2604,2
GWC-,M,Y,CTRN013,5/26/2001,7/11/2002,1513-50989,411,2
GWC-,M,Y,CTRN013,5/26/2001,7/11/2002,1513-50989,411,2
GWC-,M,Y,CTRN013,5/26/2001,7/11/2002,1513-50989,411,2
YLC-,M,Y,SCOP012,5/27/2001,1/14/2002,1513-50990,232,1
YLC-,M,Y,SCOP012,5/27/2001,1/14/2002,1513-50990,232,1
BLC-,M,Y,SCOP012,5/27/2001,5/11/2004,1513-50991,1080,1
BLC-,M,Y,SCOP012,5/27/2001,5/11/2004,1513-50991,1080,1
PLC-,F,Y,SCOP012,5/27/2001,4/12/2006,1513-50992,1781,1
PLC-,F,Y,SCOP012,5/27/2001,4/12/2006,1513-50992,1781,1
LGC-,M,Y,FENC012,5/30/2001,7/11/2008,1513-50993,2599,2
LGC-,M,Y,FENC012,5/30/2001,7/11/2008,1513-50993,2599,2
LGC-,M,Y,FENC012,5/30/2001,7/11/2008,1513-50993,2599,2
LGC-,M,Y,FENC012,5/30/2001,7/11/2008,1513-50993,2599,2
FGC-,F,Y,FENC012,5/30/2001,4/10/2002,1513-50994,315,2
FGC-,F,Y,FENC012,5/30/2001,4/10/2002,1513-50994,315,2
FGC-,F,Y,FENC012,5/30/2001,4/10/2002,1513-50994,315,2
WPC-,M,Y,N18E016,6/11/2001,3/12/2002,1513-50996,274,4
WPC-,M,Y,N18E016,6/11/2001,3/12/2002,1513-50996,274,4
RPC-,M,Y,N18E016,6/11/2001,4/11/2003,1513-50997,669,4
RPC-,M,Y,N18E016,6/11/2001,4/11/2003,1513-50997,669,4
GnC-,F,Y,N18E016,6/11/2001,6/12/2001,1513-50998,1,4
C-GW,F,Y,SCOP033,6/17/2003,11/11/2004,1573-65903,513,2
C-GW,F,Y,SCOP033,6/17/2003,11/11/2004,1573-65903,513,2
C-Yn,F,Y,SCOP033,6/17/2003,6/15/2003,1573-65904,-2,2
CW-G,F,Y,RUSS041,4/11/2004,6/13/2005,1573-65911,428,1
CW-G,F,Y,RUSS041,4/11/2004,6/13/2005,1573-65911,428,1
CR-n,M,Y,RUSS041,4/11/2004,4/11/2004,1573-65912,0,1
CH-W,F,Y,CTRN042,4/16/2004,1/20/2010,1573-65914,2105,1
CH-W,F,Y,CTRN042,4/16/2004,1/20/2010,1573-65914,2105,1
CH-W,F,Y,CTRN042,4/16/2004,1/20/2010,1573-65914,2105,1
CP-W,M,Y,CTRN042,4/16/2004,8/18/2008,1573-65916,1585,1
CP-W,M,Y,CTRN042,4/16/2004,8/18/2008,1573-65916,1585,1
CP-W,M,Y,CTRN042,4/16/2004,8/18/2008,1573-65916,1585,1
CW-n,F,Y,ASPH042,4/16/2004,4/17/2004,1573-65917,1,1
CR-n,F,Y,ASPH042,4/16/2004,4/17/2004,1573-65918,1,1
CG-n,F,Y,ASPH042,4/16/2004,4/16/2004,1573-65919,0,1
CO-n,F,Y,SFLA042,4/20/2004,5/20/2004,1573-65920,30,1
CO-n,F,Y,SFLA042,4/20/2004,5/20/2004,1573-65920,30,1
CL-n,F,Y,SFLA042,4/20/2004,4/20/2004,1573-65921,0,1
CF-n,F,Y,SFLA042,4/20/2004,4/20/2004,1573-65922,0,1
CH-R,F,Y,WSIX041,4/19/2004,7/11/2008,1573-65923,1544,1
CH-R,F,Y,WSIX041,4/19/2004,7/11/2008,1573-65923,1544,1
CB-R,M,Y,WSIX041,4/19/2004,7/14/2005,1573-65924,451,1
CB-R,M,Y,WSIX041,4/19/2004,7/14/2005,1573-65924,451,1
CB-R,M,Y,WSIX041,4/19/2004,7/14/2005,1573-65924,451,1
CP-R,M,Y,WSIX041,4/19/2004,11/18/2009,1573-65925,2039,1
CP-R,M,Y,WSIX041,4/19/2004,11/18/2009,1573-65925,2039,1
CP-R,M,Y,WSIX041,4/19/2004,11/18/2009,1573-65925,2039,1
CP-R,M,Y,WSIX041,4/19/2004,11/18/2009,1573-65925,2039,1
CP-R,M,Y,WSIX041,4/19/2004,11/18/2009,1573-65925,2039,1
CO-R,F,Y,EBAY041,4/21/2004,6/14/2004,1573-65926,54,1
CO-R,F,Y,EBAY041,4/21/2004,6/14/2004,1573-65926,54,1
CL-R,F,Y,EBAY041,4/21/2004,7/19/2007,1573-65927,1184,1
CL-R,F,Y,EBAY041,4/21/2004,7/19/2007,1573-65927,1184,1
CF-R,M,Y,EBAY041,4/21/2004,6/14/2004,1573-65928,54,1
CF-R,M,Y,EBAY041,4/21/2004,6/14/2004,1573-65928,54,1
CA-n,M,Y,EBAY041,4/21/2004,4/21/2004,1573-65929,0,1
CW-n,M,Y,MARI041,4/19/2004,4/19/2004,1573-65930,0,1
CR-n,F,Y,MARI041,4/19/2004,4/26/2004,1573-65931,7,1
CG-G,F,Y,SFLC042,4/21/2004,4/12/2005,1573-65932,356,1
CG-G,F,Y,SFLC042,4/21/2004,4/12/2005,1573-65932,356,1
CH-G,F,Y,SFLC042,4/21/2004,11/17/2010,1573-65933,2401,1
CH-G,F,Y,SFLC042,4/21/2004,11/17/2010,1573-65933,2401,1
CB-G,M,Y,SFLC042,4/21/2004,7/20/2011,1573-65934,2646,1
CB-G,M,Y,SFLC042,4/21/2004,7/20/2011,1573-65934,2646,1
CB-G,M,Y,SFLC042,4/21/2004,7/20/2011,1573-65934,2646,1
CA-n,F,Y,ANNI043,4/21/2004,4/12/2005,1573-65935,356,1
CW-n,M,Y,BIGL041,4/21/2004,4/21/2004,1573-65936,0,1
CR-n,M,Y,BIGL041,4/21/2004,4/21/2004,1573-65937,0,1
CG-n,M,Y,BIGL041,4/21/2004,4/21/2004,1573-65938,0,1
CP-G,M,Y,FARS041,4/21/2004,11/11/2004,1573-65940,204,1
CP-G,M,Y,FARS041,4/21/2004,11/11/2004,1573-65940,204,1
CO-G,M,Y,FARS041,4/21/2004,12/13/2004,1573-65941,236,1
CO-G,M,Y,FARS041,4/21/2004,12/13/2004,1573-65941,236,1
CB-n,M,Y,HICE041,4/26/2004,5/11/2004,1573-65945,15,1
CP-n,M,Y,HICE041,4/26/2004,5/11/2004,1573-65946,15,1
CO-H,F,Y,HICE041,4/26/2004,7/15/2004,1573-65947,80,1
CO-H,F,Y,HICE041,4/26/2004,7/15/2004,1573-65947,80,1
CL-H,M,Y,HICE041,4/26/2004,1/20/2010,1573-65948,2095,1
CL-H,M,Y,HICE041,4/26/2004,1/20/2010,1573-65948,2095,1
CL-H,M,Y,HICE041,4/26/2004,1/20/2010,1573-65948,2095,1
CW-B,M,Y,XRDS041,4/27/2004,4/12/2016,1713-49323,4368,1
CW-B,M,Y,XRDS041,4/27/2004,4/12/2016,1713-49323,4368,1
CW-B,M,Y,XRDS041,4/27/2004,4/12/2016,1713-49323,4368,1
CR-B,F,Y,XRDS041,4/27/2004,7/15/2004,1573-65950,79,1
CR-B,F,Y,XRDS041,4/27/2004,7/15/2004,1573-65950,79,1
CG-n,F,Y,XRDS041,4/27/2004,4/15/2004,1573-65951,-12,1
CH-n,M,Y,XRDS041,4/27/2004,5/5/2004,1573-65952,8,1
CB-B,M,Y,N7RD041,4/26/2004,11/11/2004,1573-65953,199,1
CB-B,M,Y,N7RD041,4/26/2004,11/11/2004,1573-65953,199,1
CB-B,M,Y,N7RD041,4/26/2004,11/11/2004,1573-65953,199,1
CP-B,M,Y,N7RD041,4/26/2004,9/13/2004,1573-65954,140,1
CP-B,M,Y,N7RD041,4/26/2004,9/13/2004,1573-65954,140,1
